RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type
Em0100_51_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,噛みつき,BiteAttack,噛みつき,||,0,,0,||,Head|Jaw|Neck4,Head|Jaw|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
30,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),FRONT(0),0.0,13.0,0.0,NORMAL(0),30.0,M(-1996372096),NONE(-94023312),ELEC(3),0,32.0,ELEC(-1420948736),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,噛みつき_帯電,BiteAttack_Electro,噛みつき_帯電,||,0,,0,||,Head|Jaw|Neck4,Head|Jaw|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
1,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,45.0,0.0,NORMAL(0),40.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,追い詰め噛みつき,CoreneredBite,追い詰め噛みつき,||||,1,,0,||||,Head|Head|Jaw|Jaw|Neck4,Head|Head|Jaw|Jaw|Neck4_CH_00,Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': 0.2, 'z': 1.65}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 0.6}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.05, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.8}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.1}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 0.8}",,,,,,,,,,,,
2,SMASH_MIDDLE(20),CAPTURE_NET(-956543104),CENTER(6),0.0,35.0,0.0,NORMAL(0),30.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,10.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾風圧,TailWindPressure,尻尾風圧,|||,2,,0,|||,Tail1|Tail1|Tail1|TailFur0_0,Tail0|Tail0|Tail2|Tail3,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.4, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.9, 'z': 0.0}, 'radius': 1.4}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': -0.4, 'z': -0.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.7}, 'radius': 1.4}",,,,,,,,,,,,
22,WIND(6),CAPTURE_NET(-956543104),CENTER(6),0.0,0.0,0.0,NORMAL(0),0.0,NONE(1444776192),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_6(9),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,尻尾風圧_風圧,TailWindPressure_Wind,尻尾風圧_風圧,,3,,0,,Tail3,Tail3,Sphere,"{'x': 0.0, 'y': 0.0, 'z': -2.0, 'radius': 3.5}",,,,,,,,,,,,
3,SMASH(21),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),45.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,30.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,跳びかかり攻撃2,JumpAttack2,跳びかかり攻撃2,|||||,4,,0,|||||,Head|Jaw|Head|Neck0|L_LegU0|R_LegU0,Head|Jaw|Neck0|Hip|L_Foot2|R_Foot2,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}",,,,,,,,,,,,
4,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),40.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,後退噛みつき,BackMintoAttack,後退噛みつき,||,5,,0,||,Head|Jaw|Neck4,Head|Jaw|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
49,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),40.0,S(165454032),NONE(-94023312),ELEC(3),0,28.0,ELEC(-1420948736),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,後退噛みつき_帯電,BackMintoAttack_Electro,後退噛みつき_帯電,||,5,,0,||,Head|Jaw|Neck4,Head|Jaw|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
5,SMASH_SMALL(-1838723072),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),40.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,15.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),0,[],1.3,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,NONE(3),,0.0,0.0,位置合わせ噛みつき,IchiawaseBiteAttack,位置合わせ噛みつき,||,6,,0,||,Head|Jaw|Neck4,Head|Jaw|Neck0,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.2, 'z': 1.8}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.8}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': -0.15, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.1, 'z': 1.8}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': -0.2, 'z': 0.3}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.0}, 'radius': 1.1}",,,,,,,,,,,,
